timestamp,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,demand,Ontario_demand
2020-01-11 01,1578722400,99.74,101.86,ESE,11.0,8.0,,99.0,6.0,6.1,,,200.0,2.3,,,,,6.1,5.8,4654,13151
2020-01-11 02,1578726000,99.61,101.73,ESE,12.0,8.0,,99.0,6.5,6.6,,,600.0,2.1,,,,,6.6,6.1,4509,12932
2020-01-11 03,1578729600,99.52,101.64,ESE,12.0,13.0,,99.0,7.1,7.2,,,600.0,2.0,,,,,7.2,6.6,4406,12680
2020-01-11 04,1578733200,99.39,101.5,SE,14.0,16.0,28.0,99.0,7.3,7.4,,,800.0,2.0,,1.0,,,7.5,7.2,4402,12642
2020-01-11 05,1578736800,99.21,101.32,SE,13.0,10.0,,99.0,7.1,7.2,,,600.0,1.9,,,,,7.5,7.1,4436,12836
2020-01-11 06,1578740400,99.07,101.18,SE,14.0,9.0,,99.0,7.4,7.5,,,400.0,1.8,,,,,7.5,7.2,4576,13526
2020-01-11 07,1578744000,98.96,101.06,SE,14.0,7.0,,99.0,7.9,8.0,,,8100.0,1.8,,7.0,,,8.0,7.4,4807,14171
2020-01-11 08,1578747600,98.81,100.91,SSE,16.0,23.0,,99.0,8.6,8.7,,,24100.0,1.8,,7.0,,,8.7,7.9,4997,14770
2020-01-11 09,1578751200,98.97,101.07,NW,31.0,27.0,,98.0,10.4,10.6,,,24100.0,1.9,,8.0,,,10.6,8.7,5329,15641
2020-01-11 10,1578754800,98.91,101.01,S,19.0,24.0,,95.0,11.1,11.8,,,8100.0,2.2,,6.0,,,11.8,10.4,5622,16397
2020-01-11 11,1578758400,98.87,100.97,S,17.0,15.0,,98.0,11.1,11.5,,,6400.0,2.3,,4.0,,,11.9,11.4,5747,16638
2020-01-11 12,1578762000,98.87,100.97,SSW,19.0,13.0,,98.0,11.0,11.3,,,8100.0,2.5,,6.0,,,11.5,11.3,5868,16955
2020-01-11 13,1578765600,98.9,101.01,N,0.0,22.0,32.0,95.0,2.2,2.9,,,6400.0,2.2,,8.0,,,11.4,2.9,6016,17318
2020-01-11 14,1578769200,98.79,100.9,NE,3.0,15.0,28.0,96.0,2.3,3.0,,,6400.0,1.9,,8.0,,,3.0,2.8,5987,17352
2020-01-11 15,1578772800,98.8,100.91,NNE,2.0,25.0,39.0,95.0,2.3,3.0,,,6400.0,1.6,,8.0,,,3.2,3.0,5943,17160
2020-01-11 16,1578776400,98.78,100.89,NNE,2.0,18.0,36.0,96.0,2.2,2.8,,,4800.0,1.5,,8.0,,,3.0,2.8,6086,17613
2020-01-11 17,1578780000,98.89,101.0,NNE,2.0,23.0,36.0,96.0,1.9,2.5,,,4800.0,1.5,,6.0,,,2.8,2.5,6257,18052
2020-01-11 18,1578783600,98.89,101.0,NE,4.0,22.0,33.0,96.0,1.8,2.3,,,6400.0,1.6,,8.0,,,2.5,2.2,6192,17561
2020-01-11 19,1578787200,98.95,101.06,NE,5.0,30.0,,96.0,2.0,2.5,,,3200.0,1.7,,8.0,,,2.6,2.4,6025,17039
2020-01-11 20,1578790800,98.96,101.07,NE,5.0,23.0,,97.0,1.8,2.2,,,4000.0,1.8,,8.0,,,2.5,2.2,5886,16771
2020-01-11 21,1578794400,98.78,100.88,ENE,6.0,26.0,,97.0,1.7,2.2,,,6400.0,1.9,,8.0,,,2.3,2.1,5672,16237
2020-01-11 22,1578798000,98.8,100.9,ENE,7.0,23.0,,96.0,1.6,2.1,,,4800.0,1.9,,8.0,,,2.1,2.1,5429,15427
2020-01-11 23,1578801600,98.73,100.83,ENE,6.0,16.0,30.0,97.0,1.5,2.0,,,4800.0,1.8,,8.0,,,2.1,2.0,5144,14601
2020-01-12 00,1578805200,98.55,100.65,E,8.0,26.0,37.0,97.0,1.6,2.0,,,4800.0,1.8,,8.0,,,2.1,1.9,4918,14042
2020-01-12 01,1578808800,98.36,100.47,ENE,5.0,22.0,35.0,97.0,1.3,1.7,,,2000.0,1.8,,6.0,,,2.0,1.7,4724,13671
2020-01-12 02,1578812400,98.27,100.38,NE,4.0,28.0,,97.0,0.6,1.0,,,2400.0,1.7,,7.0,,,1.7,1.0,4601,13474
2020-01-12 03,1578816000,98.35,100.46,NE,5.0,16.0,33.0,97.0,0.5,0.9,,,6400.0,1.7,,8.0,,,1.0,0.8,4532,13440
2020-01-12 04,1578819600,98.12,100.23,NE,5.0,32.0,,97.0,0.3,0.8,,,9700.0,1.6,,8.0,,,0.9,0.8,4529,13387
2020-01-12 05,1578823200,98.43,100.55,NNW,33.0,24.0,33.0,96.0,-1.0,-0.5,-6.0,,4000.0,1.6,,8.0,,,0.9,-0.5,4603,13709
2020-01-12 06,1578826800,98.86,100.99,NW,32.0,39.0,55.0,91.0,-4.5,-3.2,-12.0,,1600.0,1.7,,6.0,,,-0.5,-3.2,4786,14288
2020-01-12 07,1578830400,99.17,101.31,NNW,34.0,28.0,42.0,83.0,-7.3,-4.9,-13.0,,19300.0,1.7,,6.0,,,-3.2,-4.9,5015,14948
2020-01-12 08,1578834000,99.45,101.6,NNW,33.0,23.0,32.0,82.0,-8.1,-5.5,-13.0,,24100.0,1.8,,6.0,,,-4.9,-5.6,5186,15583
2020-01-12 09,1578837600,99.83,101.99,WNW,29.0,31.0,,77.0,-9.0,-5.6,-14.0,,24100.0,1.9,,3.0,,,-5.3,-5.8,5488,16179
2020-01-12 10,1578841200,100.15,102.39,WNW,30.0,30.0,41.0,75.0,-9.7,-6.0,-14.0,,24100.0,2.0,,4.0,,,-5.4,-6.2,5712,16759
2020-01-12 11,1578844800,100.34,102.57,NW,31.0,25.0,,79.0,-8.2,-5.0,-12.0,,24100.0,2.0,,6.0,,,-5.0,-6.1,5830,16970
2020-01-12 12,1578848400,100.44,102.61,W,28.0,18.0,33.0,78.0,-7.6,-4.4,-10.0,,24100.0,2.0,,7.0,,,-4.3,-5.2,5902,17134
2020-01-12 13,1578852000,100.48,102.65,WNW,30.0,21.0,33.0,77.0,-7.8,-4.5,-11.0,,24100.0,2.1,,7.0,,,-4.5,-5.0,5906,16996
2020-01-12 14,1578855600,100.61,102.79,NW,30.0,22.0,,77.0,-7.8,-4.4,-11.0,,24100.0,2.1,,7.0,,,-4.3,-4.8,5909,17032
2020-01-12 15,1578859200,100.7,102.88,WNW,29.0,20.0,30.0,77.0,-7.5,-4.1,-10.0,,24100.0,2.2,,7.0,,,-3.9,-4.5,5948,17278
2020-01-12 16,1578862800,100.83,103.01,WNW,29.0,20.0,,77.0,-7.6,-4.1,-10.0,,24100.0,2.3,,7.0,,,-3.9,-4.3,6109,17983
2020-01-12 17,1578866400,100.89,103.08,NW,31.0,17.0,,79.0,-7.8,-4.8,-11.0,,24100.0,2.3,,8.0,,,-4.0,-4.8,6473,19012
2020-01-12 18,1578870000,100.96,103.15,NW,32.0,10.0,,78.0,-7.8,-4.6,-9.0,,24100.0,2.4,,8.0,,,-4.5,-4.8,6475,18687
2020-01-12 19,1578873600,100.93,103.13,NNW,34.0,8.0,,77.0,-8.3,-4.9,-8.0,,24100.0,2.4,,8.0,,,-4.6,-4.9,6333,18112
2020-01-12 20,1578877200,100.94,103.14,SSE,16.0,11.0,,76.0,-8.7,-5.0,-10.0,,24100.0,2.4,,8.0,,,-4.8,-5.0,6181,17642
2020-01-12 21,1578880800,100.9,103.1,E,9.0,5.0,,77.0,-8.4,-5.0,-7.0,,24100.0,2.5,,8.0,,,-4.9,-5.0,6010,17063
2020-01-12 22,1578884400,100.91,103.11,ENE,7.0,14.0,,80.0,-7.6,-4.7,-10.0,,24100.0,2.4,,8.0,,,-4.7,-5.0,5704,16240
2020-01-12 23,1578888000,100.86,103.06,ENE,7.0,19.0,,82.0,-7.5,-4.8,-11.0,,24100.0,2.5,,8.0,,,-4.7,-4.9,5342,15448
2020-01-13 00,1578891600,100.84,103.03,E,9.0,7.0,,82.0,-7.5,-4.8,-8.0,,19300.0,2.4,,8.0,,,-4.8,-4.9,5058,14740
2020-01-13 01,1578895200,100.75,102.94,E,8.0,22.0,,84.0,-6.9,-4.6,-11.0,,19300.0,2.4,,8.0,,,-4.6,-4.8,4920,14359
2020-01-13 02,1578898800,100.71,102.9,E,8.0,26.0,,89.0,-6.5,-4.9,-12.0,,16100.0,2.3,,8.0,,,-4.7,-5.0,4835,14339
2020-01-13 03,1578902400,100.58,102.77,E,8.0,19.0,28.0,93.0,-5.3,-4.3,-10.0,,16100.0,2.3,,8.0,,,-4.3,-5.0,4801,14488
2020-01-13 04,1578906000,100.59,102.77,E,8.0,16.0,,92.0,-4.4,-3.3,-9.0,,16100.0,2.3,,8.0,,,-3.3,-4.2,4813,14462
2020-01-13 05,1578909600,100.55,102.74,NE,4.0,17.0,,92.0,-5.7,-4.7,-11.0,,4800.0,2.4,,8.0,,,-3.2,-4.7,5107,15178
2020-01-13 06,1578913200,100.44,102.63,ENE,6.0,22.0,,94.0,-5.2,-4.5,-11.0,,3200.0,2.5,,7.0,,,-4.5,-4.8,5635,16554
2020-01-13 07,1578916800,100.45,102.63,E,8.0,13.0,,94.0,-4.5,-3.7,-9.0,,4800.0,2.5,,8.0,,,-3.7,-4.5,6257,17968
2020-01-13 08,1578920400,100.47,102.65,E,8.0,17.0,,95.0,-4.0,-3.3,-9.0,,2400.0,2.4,,6.0,,,-3.3,-3.8,6433,18421
2020-01-13 09,1578924000,100.46,102.64,ENE,7.0,20.0,,95.0,-3.4,-2.7,-9.0,,8100.0,2.4,,8.0,,,-2.7,-3.3,6537,18480
2020-01-13 10,1578927600,100.49,102.67,ENE,7.0,17.0,,95.0,-2.5,-1.8,-7.0,,9700.0,2.4,,8.0,,,-1.8,-2.7,6608,18391
2020-01-13 11,1578931200,100.53,102.71,ENE,7.0,14.0,,95.0,-1.8,-1.1,-6.0,,8100.0,2.5,,8.0,,,-1.1,-1.8,6637,18249
2020-01-13 12,1578934800,100.49,102.67,E,7.0,14.0,,95.0,-1.5,-0.7,-5.0,,8100.0,2.5,,8.0,,,-0.6,-1.2,6603,18132
2020-01-13 13,1578938400,100.44,102.62,SSE,16.0,13.0,,94.0,-1.2,-0.4,-5.0,,8100.0,2.6,,8.0,,,-0.3,-0.7,6584,18049
2020-01-13 14,1578942000,100.44,102.62,SSE,15.0,14.0,,94.0,-0.6,0.3,,,8100.0,2.7,,8.0,,,0.3,-0.4,6559,18005
2020-01-13 15,1578945600,100.49,102.66,S,18.0,18.0,,93.0,-0.3,0.7,,,8100.0,2.8,,8.0,,,0.8,0.4,6593,18108
2020-01-13 16,1578949200,100.56,102.73,SSE,16.0,20.0,,92.0,-0.1,1.1,,,9700.0,2.9,,8.0,,,1.1,0.7,6690,18642
2020-01-13 17,1578952800,100.62,102.8,SSE,16.0,16.0,,90.0,-0.2,1.3,,,9700.0,3.1,,8.0,,,1.3,1.0,6909,19271
2020-01-13 18,1578956400,100.66,102.84,SSE,15.0,16.0,,90.0,0.0,1.5,,,19300.0,3.3,,8.0,,,1.5,1.2,6860,19041
2020-01-13 19,1578960000,100.73,102.91,S,18.0,12.0,,91.0,-0.1,1.3,,,16100.0,3.4,,8.0,,,1.7,1.3,6729,18771
2020-01-13 20,1578963600,100.76,102.94,SSW,20.0,11.0,,91.0,0.0,1.3,,,19300.0,3.3,,8.0,,,1.5,1.1,6515,18349
2020-01-13 21,1578967200,100.76,102.93,SSW,21.0,9.0,,89.0,-0.2,1.4,,,19300.0,3.3,,8.0,,,1.5,1.2,6285,17631
2020-01-13 22,1578970800,100.81,102.99,NNE,3.0,9.0,,94.0,-0.4,0.5,,,16100.0,3.2,,8.0,,,1.4,0.5,5897,16486
2020-01-13 23,1578974400,100.82,102.99,NE,4.0,12.0,,91.0,-0.9,0.5,,,24100.0,3.0,,8.0,,,0.5,0.3,5486,15353
2020-01-14 00,1578978000,100.79,102.96,ENE,7.0,23.0,,91.0,-1.1,0.2,,,24100.0,2.8,,7.0,,,0.4,0.1,5110,14611
2020-01-14 01,1578981600,100.72,102.89,E,9.0,13.0,,91.0,-1.2,0.1,,,24100.0,2.7,,8.0,,,0.3,0.1,4865,14013
2020-01-14 02,1578985200,100.73,102.9,E,8.0,15.0,,90.0,-1.3,0.1,,,24100.0,2.5,,8.0,,,0.2,0.0,4750,13792
2020-01-14 03,1578988800,100.68,102.85,E,9.0,9.0,,90.0,-1.4,0.1,,,24100.0,2.4,,8.0,,,0.1,0.0,4726,13749
2020-01-14 04,1578992400,100.55,102.72,E,8.0,19.0,,89.0,-1.7,-0.2,-5.0,,24100.0,2.4,,8.0,,,0.0,-0.2,4793,14068
2020-01-14 05,1578996000,100.44,102.6,E,8.0,26.0,,90.0,-1.6,0.0,-6.0,,16100.0,2.4,,8.0,,,0.0,-0.2,5034,14668
2020-01-14 06,1578999600,100.35,102.51,E,9.0,18.0,28.0,87.0,-1.7,0.2,,,16100.0,2.4,,8.0,,,0.2,-0.1,5512,15920
2020-01-14 07,1579003200,100.25,102.41,ESE,11.0,18.0,30.0,89.0,-1.0,0.5,,,16100.0,2.2,,8.0,,,0.5,0.2,6110,17457
2020-01-14 08,1579006800,100.16,102.31,ESE,10.0,22.0,43.0,90.0,-0.6,0.8,,,16100.0,2.1,,8.0,,,0.8,0.5,6288,17751
2020-01-14 09,1579010400,100.11,102.26,E,9.0,19.0,34.0,91.0,0.0,1.3,,,16100.0,2.1,,8.0,,,1.3,0.8,6443,17680
2020-01-14 10,1579014000,100.02,102.17,E,10.0,26.0,37.0,89.0,0.2,1.8,,,16100.0,2.2,,8.0,,,1.8,1.3,6540,18022
2020-01-14 11,1579017600,99.9,102.05,ESE,11.0,24.0,47.0,87.0,0.0,1.9,,,16100.0,2.2,,7.0,,,2.1,1.7,6589,18070
2020-01-14 12,1579021200,99.77,101.92,ESE,10.0,22.0,41.0,86.0,0.0,2.2,,,16100.0,2.2,,8.0,,,2.3,1.9,6586,17884
2020-01-14 13,1579024800,99.64,101.78,ESE,11.0,12.0,28.0,88.0,0.4,2.3,,,16100.0,2.2,,8.0,,,2.4,2.0,6576,17809
2020-01-14 14,1579028400,99.45,101.59,E,8.0,26.0,,88.0,0.5,2.3,,,16100.0,2.2,,8.0,,,2.6,2.1,6532,17716
2020-01-14 15,1579032000,99.48,101.62,E,8.0,19.0,,93.0,0.3,1.4,,,8100.0,2.3,,8.0,,,2.2,1.3,6532,17905
2020-01-14 16,1579035600,99.51,101.65,E,8.0,17.0,,94.0,0.2,1.1,,,8100.0,2.4,,8.0,,,1.4,1.0,6673,18392
2020-01-14 17,1579039200,99.56,101.7,E,8.0,17.0,,95.0,0.4,1.0,,,4000.0,2.4,,8.0,,,1.2,1.0,6838,19128
2020-01-14 18,1579042800,99.61,101.76,SSE,15.0,6.0,,97.0,0.7,1.1,,,4000.0,2.5,,6.0,,,1.1,1.0,6779,18766
2020-01-14 19,1579046400,99.6,101.74,SE,14.0,9.0,,97.0,1.1,1.5,,,6400.0,2.6,,8.0,,,1.5,1.1,6661,18361
2020-01-14 20,1579050000,99.65,101.79,SSE,16.0,21.0,,97.0,1.5,1.9,,,6400.0,2.7,,8.0,,,1.9,1.5,6502,17992
2020-01-14 21,1579053600,99.7,101.84,SSW,21.0,11.0,,92.0,1.5,2.7,,,16100.0,2.7,,8.0,,,2.7,1.9,6247,17376
2020-01-14 22,1579057200,99.73,101.87,SW,22.0,10.0,,86.0,0.6,2.8,,,16100.0,2.7,,8.0,,,2.9,2.6,5831,16401
2020-01-14 23,1579060800,99.75,101.89,SSW,20.0,13.0,,88.0,0.7,2.5,,,16100.0,2.6,,8.0,,,2.8,2.4,5415,15098
2020-01-15 00,1579064400,99.82,101.96,W,25.0,10.0,27.0,84.0,0.3,2.7,,,16100.0,2.5,,8.0,,,2.8,2.5,5101,14319
2020-01-15 01,1579068000,99.84,101.98,SSW,20.0,12.0,,83.0,-0.1,2.4,,,24100.0,2.4,,8.0,,,2.7,2.4,4885,14114
2020-01-15 02,1579071600,99.87,102.01,W,25.0,9.0,,77.0,-1.0,2.6,,,24100.0,2.4,,8.0,,,2.7,2.4,4772,13952
2020-01-15 03,1579075200,99.95,102.1,WSW,25.0,10.0,,77.0,-1.3,2.3,,,24100.0,2.3,,8.0,,,2.7,2.3,4718,13742
2020-01-15 04,1579078800,100.02,102.17,W,27.0,24.0,37.0,72.0,-2.0,2.5,,,24100.0,2.2,,8.0,,,2.6,2.3,4763,13900
2020-01-15 05,1579082400,100.06,102.21,WNW,28.0,21.0,36.0,74.0,-1.9,2.4,,,24100.0,2.1,,8.0,,,2.7,2.4,4979,14569
2020-01-15 06,1579086000,100.02,102.17,WNW,28.0,8.0,,77.0,-1.7,2.0,,,24100.0,2.0,,8.0,,,2.6,2.0,5423,15852
2020-01-15 07,1579089600,100.02,102.17,SW,22.0,9.0,,77.0,-1.6,2.0,,,24100.0,2.1,,8.0,,,2.2,1.8,6030,17223
2020-01-15 08,1579093200,100.03,102.18,SSW,19.0,13.0,,82.0,-1.7,1.1,,,24100.0,2.4,,6.0,,,2.0,1.1,6165,17405
2020-01-15 09,1579096800,100.06,102.21,WNW,30.0,7.0,,76.0,-1.3,2.5,,,24100.0,2.6,,7.0,,,2.5,1.0,6247,17378
2020-01-15 10,1579100400,100.17,102.32,SSW,20.0,13.0,,73.0,-1.6,2.8,,,24100.0,2.7,,7.0,,,3.0,2.5,6343,17460
2020-01-15 11,1579104000,100.11,102.26,SSW,21.0,11.0,,66.0,-2.2,3.6,,,24100.0,2.6,,7.0,,,3.6,2.8,6434,17284
2020-01-15 12,1579107600,100.06,102.2,S,17.0,13.0,,64.0,-2.7,3.5,,,24100.0,2.5,,8.0,,,3.8,3.5,6434,17361
2020-01-15 13,1579111200,99.98,102.12,SSW,20.0,12.0,,65.0,-2.2,3.7,,,24100.0,2.4,,8.0,,,4.0,3.5,6369,17128
2020-01-15 14,1579114800,99.96,102.1,S,19.0,14.0,,68.0,-1.6,3.8,,,24100.0,2.3,,8.0,,,3.9,3.4,6382,17157
2020-01-15 15,1579118400,99.84,101.98,SSE,16.0,22.0,,65.0,-2.1,3.9,,,24100.0,2.3,,8.0,,,3.9,3.6,6392,17428
2020-01-15 16,1579122000,99.8,101.94,SE,14.0,13.0,,68.0,-1.7,3.6,,,24100.0,2.3,,8.0,,,4.3,3.6,6503,17933
2020-01-15 17,1579125600,99.71,101.85,ESE,11.0,8.0,,70.0,-1.7,3.2,,,24100.0,2.3,,8.0,,,3.6,3.1,6750,18573
2020-01-15 18,1579129200,99.64,101.78,E,9.0,12.0,,72.0,-1.8,2.8,,,24100.0,2.4,,7.0,,,3.2,2.7,6735,18667
2020-01-15 19,1579132800,99.51,101.65,E,8.0,22.0,,71.0,-2.0,2.8,,,24100.0,2.6,,7.0,,,2.9,2.6,6624,18315
2020-01-15 20,1579136400,99.55,101.69,SSE,15.0,20.0,,69.0,-2.3,2.8,,,24100.0,2.7,,7.0,,,2.8,2.6,6472,17972
2020-01-15 21,1579140000,99.34,101.47,E,10.0,11.0,,74.0,-1.7,2.4,,,24100.0,2.5,,7.0,,,2.7,2.3,6190,17284
2020-01-15 22,1579143600,99.34,101.47,E,9.0,14.0,,71.0,-2.0,2.7,,,24100.0,2.3,,7.0,,,2.8,2.3,5783,16197
2020-01-15 23,1579147200,99.23,101.36,E,8.0,16.0,,81.0,-0.5,2.5,,,24100.0,2.2,,8.0,,,2.7,2.5,5354,15070
2020-01-16 00,1579150800,99.21,101.34,NE,4.0,16.0,,85.0,-0.2,2.1,,,19300.0,2.2,,8.0,,,2.5,1.9,5036,14258
2020-01-16 01,1579154400,99.15,101.28,NE,5.0,14.0,,93.0,0.1,1.1,,,19300.0,2.2,,8.0,,,2.1,0.8,4868,13938
2020-01-16 02,1579158000,99.22,101.35,NNW,32.0,15.0,,94.0,-0.5,0.3,,,9700.0,2.4,,8.0,,,1.3,0.3,4787,13913
2020-01-16 03,1579161600,99.29,101.42,NNW,34.0,8.0,,95.0,-0.5,0.2,,,16100.0,2.4,,8.0,,,0.3,0.2,4753,13919
2020-01-16 04,1579165200,99.38,101.51,NW,31.0,20.0,,93.0,-0.8,0.3,,,19300.0,2.3,,8.0,,,0.3,0.2,4750,14069
2020-01-16 05,1579168800,99.45,101.59,WNW,29.0,15.0,,90.0,-1.0,0.5,,,19300.0,2.2,,7.0,,,0.5,0.3,4974,14603
2020-01-16 06,1579172400,99.6,101.74,NNW,33.0,19.0,34.0,86.0,-1.7,0.3,,,16100.0,2.1,,7.0,,,0.8,0.3,5468,15811
2020-01-16 07,1579176000,99.72,101.86,WNW,29.0,21.0,,88.0,-1.3,0.4,,,24100.0,2.2,,7.0,,,0.4,0.1,6063,17207
2020-01-16 08,1579179600,99.79,101.94,WNW,30.0,34.0,,74.0,-3.9,0.2,,,24100.0,2.2,,8.0,,,0.6,0.2,6220,17574
2020-01-16 09,1579183200,99.87,102.02,WNW,29.0,26.0,,78.0,-3.8,-0.4,-7.0,,24100.0,2.4,,5.0,,,0.2,-0.4,6276,17430
2020-01-16 10,1579186800,99.96,102.11,WNW,29.0,30.0,50.0,71.0,-4.2,0.4,,,24100.0,2.5,,2.0,,,0.5,-0.4,6279,17317
2020-01-16 11,1579190400,100.04,102.19,WNW,30.0,29.0,40.0,71.0,-4.3,0.4,,,24100.0,2.4,,5.0,,,0.8,0.2,6347,17288
2020-01-16 12,1579194000,100.05,102.2,NW,30.0,38.0,49.0,65.0,-5.1,0.8,,,24100.0,2.4,,7.0,,,1.0,0.3,6371,17150
2020-01-16 13,1579197600,100.05,102.2,NW,30.0,31.0,47.0,66.0,-4.4,1.2,,,24100.0,2.3,,3.0,,,1.2,0.3,6366,17148
2020-01-16 14,1579201200,100.16,102.32,N,35.0,18.0,45.0,71.0,-4.7,-0.2,-5.0,,19300.0,2.2,,7.0,,,1.7,-0.5,6360,17100
2020-01-16 15,1579204800,100.29,102.45,N,35.0,21.0,35.0,66.0,-6.2,-0.7,-6.0,,24100.0,2.0,,6.0,,,-0.3,-1.4,6399,17340
2020-01-16 16,1579208400,100.45,102.62,NNW,34.0,26.0,40.0,68.0,-7.6,-2.4,-9.0,,24100.0,1.9,,7.0,,,-0.7,-2.4,6525,18021
2020-01-16 17,1579212000,100.57,102.74,NNW,33.0,28.0,50.0,61.0,-9.9,-3.4,-11.0,,24100.0,2.0,,2.0,,,-2.4,-3.4,6840,18926
2020-01-16 18,1579215600,100.73,102.91,NNW,34.0,26.0,39.0,68.0,-9.5,-4.5,-12.0,,24100.0,2.1,,4.0,,,-3.4,-4.5,6917,19155
2020-01-16 19,1579219200,100.87,103.06,NNW,34.0,20.0,40.0,72.0,-9.7,-5.5,-12.0,,24100.0,2.1,,1.0,,,-4.5,-5.5,6856,18982
2020-01-16 20,1579222800,101.01,103.2,N,34.0,21.0,35.0,68.0,-10.7,-5.7,-13.0,,24100.0,2.1,,1.0,,,-5.2,-5.7,6765,18730
2020-01-16 21,1579226400,101.19,103.39,N,0.0,23.0,41.0,70.0,-12.1,-7.5,-15.0,,24100.0,2.1,,3.0,,,-5.7,-7.5,6552,18135
2020-01-16 22,1579230000,101.29,103.49,N,35.0,25.0,37.0,69.0,-13.3,-8.7,-17.0,,24100.0,2.2,,4.0,,,-7.5,-8.7,6142,17174
2020-01-16 23,1579233600,101.47,103.68,N,35.0,22.0,36.0,67.0,-14.8,-9.7,-18.0,,24100.0,2.1,,6.0,,,-8.5,-9.8,5715,16097
2020-01-17 00,1579237200,101.62,103.83,NNE,2.0,17.0,29.0,67.0,-15.9,-10.8,-18.0,,24100.0,2.2,,1.0,,,-9.8,-10.8,5422,15653
2020-01-17 01,1579240800,101.73,103.95,NNE,1.0,12.0,,64.0,-17.1,-11.7,-18.0,,24100.0,2.2,,1.0,,,-10.8,-11.7,5239,15442
2020-01-17 02,1579244400,101.85,104.07,NNE,2.0,9.0,,65.0,-17.6,-12.4,-18.0,,24100.0,2.3,,1.0,,,-11.7,-12.4,5138,15353
2020-01-17 03,1579248000,101.96,104.19,NNE,2.0,13.0,29.0,64.0,-18.3,-12.8,-20.0,,24100.0,2.3,,1.0,,,-12.3,-12.8,5147,15340
2020-01-17 04,1579251600,102.03,104.26,N,35.0,12.0,,61.0,-19.4,-13.4,-20.0,,24100.0,2.3,,1.0,,,-12.8,-13.4,5222,15597
2020-01-17 05,1579255200,102.12,104.37,NNE,3.0,11.0,,66.0,-19.0,-13.9,-20.0,,24100.0,2.3,,1.0,,,-13.4,-13.9,5444,16202
2020-01-17 06,1579258800,102.23,104.49,N,0.0,9.0,,65.0,-19.6,-14.4,-20.0,,24100.0,2.3,,1.0,,,-13.8,-14.4,5898,17401
2020-01-17 07,1579262400,102.35,104.61,N,34.0,9.0,,66.0,-19.9,-14.9,-21.0,,24100.0,2.4,,1.0,,,-14.3,-14.9,6478,18891
2020-01-17 08,1579266000,102.38,104.64,NNE,1.0,11.0,,65.0,-20.0,-14.8,-21.0,,24100.0,2.6,,1.0,,,-14.8,-14.9,6670,19202
2020-01-17 09,1579269600,102.39,104.66,NE,3.0,15.0,,63.0,-19.4,-13.8,-21.0,,24100.0,2.7,,1.0,,,-13.8,-14.8,6681,18835
2020-01-17 10,1579273200,102.37,104.63,NE,4.0,18.0,,64.0,-18.0,-12.6,-21.0,,24100.0,2.8,,1.0,,,-12.6,-13.8,6710,18544
2020-01-17 11,1579276800,102.41,104.67,NNE,2.0,10.0,,62.0,-17.2,-11.2,-17.0,,24100.0,2.7,,1.0,,,-10.9,-12.7,6699,18312
2020-01-17 12,1579280400,102.33,104.59,NW,31.0,5.0,,58.0,-17.2,-10.3,-13.0,,24100.0,2.6,,3.0,,,-9.8,-11.2,6641,18110
2020-01-17 13,1579284000,102.2,104.46,NNW,33.0,4.0,,57.0,-16.5,-9.6,-12.0,,24100.0,2.6,,4.0,,,-9.3,-10.5,6596,17936
2020-01-17 14,1579287600,102.11,104.37,ENE,6.0,16.0,,53.0,-16.9,-8.9,-16.0,,24100.0,2.6,,4.0,,,-8.5,-9.8,6564,17859
2020-01-17 15,1579291200,102.05,104.31,ENE,6.0,13.0,,52.0,-16.7,-8.5,-14.0,,24100.0,2.6,,5.0,,,-8.3,-9.2,6607,18142
2020-01-17 16,1579294800,102.02,104.28,ENE,6.0,10.0,,52.0,-16.8,-8.6,-14.0,,24100.0,2.6,,7.0,,,-8.5,-8.9,6737,18877
2020-01-17 17,1579298400,102.02,104.28,W,27.0,5.0,,53.0,-17.0,-9.0,-12.0,,24100.0,2.7,,7.0,,,-8.6,-9.0,7022,19928
2020-01-17 18,1579302000,101.97,104.23,SSE,15.0,13.0,27.0,65.0,-14.3,-8.9,-15.0,,24100.0,2.9,,8.0,,,-8.8,-9.3,7013,19739
2020-01-17 19,1579305600,101.99,104.25,SSE,15.0,12.0,,67.0,-13.9,-8.8,-14.0,,24100.0,3.0,,8.0,,,-8.8,-9.2,6845,19617
2020-01-17 20,1579309200,101.96,104.22,SSE,15.0,14.0,,70.0,-13.3,-8.8,-15.0,,24100.0,3.0,,8.0,,,-8.8,-9.1,6742,19277
2020-01-17 21,1579312800,101.88,104.14,ESE,12.0,4.0,,70.0,-13.2,-8.7,-11.0,,24100.0,3.0,,8.0,,,-8.7,-9.0,6522,18508
2020-01-17 22,1579316400,101.81,104.06,E,9.0,10.0,,73.0,-12.5,-8.4,-13.0,,24100.0,3.0,,8.0,,,-8.4,-8.7,6190,17646
2020-01-17 23,1579320000,101.74,103.99,ESE,10.0,9.0,,70.0,-12.6,-8.1,-13.0,,24100.0,3.0,,8.0,,,-8.1,-8.5,5737,16227
